Branch Name,Invoice Number,Invoice Date,Customer ID,Customer Name,Address,0 - 3 days,4 - 10 days,11 - 15 days,16 - 30 days,31 - 90 days,91 - 201 days,202+ days
MLVSKF,SKINV620-172585     ,20180819.0,62020000213,Jannat Medico,Court Road Moulvi Bazar                                     ,,,,,,,-0.01
MOTSKF,SKINV110-435544     ,20180819.0,11013131858,Shawon Pharmacy,"12, Malitola,Dhaka                                          ",,,,,,,-0.01
MOTSKF,SKINV110-435740     ,20180819.0,90000016871,Popular Medicine Corner 2,"14, Shantinagar                                             ",,,,,,,-0.01
BOGSKF,SKINV320-183253     ,20180818.0,32081102930,Dr Enamul Haque,Ramessharpur Sariakandi Bogra                               ,,,,,,,-0.01
KHLSKF,SKINV410-167693     ,20180818.0,90000000996,Zannat Pharmacy,"Aronghata Bazar, Daulatpur, Khulna.                         ",,,,,,,-0.01
KUSSKF,SKINV430-181453     ,20180818.0,43061101511,Faruque Pharmacy,Panti Bazar Kumarkhali                                      ,,,,,,,-0.01
MIRSKF,SKINV115-259167     ,20180818.0,12010505165,Kalpona Drug,"Manikdi Bazar,Dhaka Cantt,Dhaka                             ",,,,,,,-0.01
MYMSKF,SKINV140-158944     ,20180818.0,90000015295,Matri Medical Hall,Bonbanla Bazar Muktagacha                                   ,,,,,,,-0.01
NAJSKF,SKINV130-202588     ,20180818.0,13030100042,The Momo Pharmacy,"Bhuiyapara Paikpara DIT Narayanganj Sadar,Narayanganj       ",,,,,,,-0.01
NAJSKF,SKINV130-202884     ,20180818.0,13010113708,Bhuiyan Pharmacy,"Chowdhury Bari Chowdhurybari N ganj,Narayangan              ",,,,,,,-0.01
NAJSKF,SKINV130-202504     ,20180818.0,13030155168,Famous Medicine Corner,Abdul Mojid Super Market Station Road Fatullah Narayanganj  ,,,,,,,-0.01
RAJSKF,SKINV310-176488     ,20180818.0,31071101090,Lead Medecine,Nicha bazar Near G M Traders Natore                         ,,,,,,,-0.01
RAJSKF,SKINV310-176192     ,20180818.0,31071000020,Medicine Corner,Laxmipur Moor Rajpara Rajshahi                              ,,,,,,,-0.01
RAJSKF,SKINV310-176039     ,20180818.0,31071000014,Sun Light Pharmacy,Shaheb Bazar Boro Masjid Rajshahi                           ,,,,,,,0.0
RNGSKF,SKINV330-162351     ,20180818.0,33091001759,Moon Medical Store,Station Road Gaibandha                                      ,,,,,,,-0.01
SAVSKF,SKINV170-199560     ,20180818.0,17010132579,SUPER MEDICAL HOSPITAL  Pvt  L,"B-119/3,Jaleshar,Bazar Bus Stand, Savar,Dhaka               ",,,,,,,-0.01
VRBSKF,SKINV180-147549     ,20180818.0,18030100687,M S Geneous Pharmacy,Thana Health Complex THC Chondiber Bhairab                  ,,,,,,,-0.01
JESSKF,SKINV440-164435     ,20180817.0,44019001711,Joarder Pharmacy,Jamtola Thanamore Keshobpur Jessore                         ,,,,,,,-0.01
RAJSKF,SKINV310-175888     ,20180817.0,31071100914,Rahman Pharmacy,Monigram Bagha Rajshahi                                     ,,,,,,,0.0
BOGSKF,SKINV320-182801     ,20180816.0,32081000308,Nabarun Medical Store,Mokamtola Bazar Sibgonj Bogra                               ,,,,,,,-0.01
DNJSKF,SKINV340-216502     ,20180816.0,34091100741,Shahed  Pharmacy,"Atowary Bazar,Panchagarh,Diajpur                            ",,,,,,,0.01
MHKSKF,SKINV120-480262     ,20180816.0,12010131284,Babur Salam Pharmacy,Airport Rail GateHazi Camp RoadAshkona Uttora Dhaka         ,,,,,,,-0.01
MLVSKF,SKINV620-171230     ,20180816.0,62020000619,Kowshik Pharmacy,Natun Bazar Mirpur                                          ,,,,,,,-0.01
NAJSKF,SKINV130-201822     ,20180816.0,90000007400,Alamgir Pharmacy,"Bhai Bhai Complex, Bulta,Rupgonj Narayanganj                ",,,,,,,-0.01
TGLSKF,SKINV150-155499     ,20180816.0,15018002707,National Pharmacy,Dhanbari Dhanbari Modhupur                                  ,,,,,,,-0.01
BOGSKF,SKINV320-182462     ,20180815.0,32081102203,Bristi Pharmacy,Ranigonj Bazar Mohimaganj Gobindhagonj                      ,,,,,,,-0.01
GZPSKF,SKINV160-167507     ,20180815.0,160180056547,Arif Medical Hall,Amin Mollah Business Complex Khapara Tongi                  ,,,,,,,0.01
HZJSKF,SKINV250-140003     ,20180815.0,25061414572,Al Maner Hospital,"Mission Road ,Near Missionary School,Chandpur               ",,,,,,,0.0
JESSKF,SKINV440-163530     ,20180815.0,44019000437,Kohinoor Pharmacy,Chutipur Bazar Jessore                                      ,,,,,,,-0.01
JESSKF,SKINV440-163652     ,20180815.0,44031000061,Zinnat Pharmacy,Kaligonj Road Satkhira                                      ,,,,,,,0.0
PBNSKF,SKINV350-122635     ,20180815.0,35035111867,Medicine Dipo,Indara Moor                                                 ,,,,,,,-0.01
SAVSKF,SKINV170-198666     ,20180815.0,1701501659,Alif Pharmacy,"Wapda Road,Savar                                            ",,,,,,,-0.01
PBNSKF,SKINV350-122343     ,20180814.0,35035111044,Shahana Medical Store,Thana Road Ullapara Sirajgonj                               ,,,,,,,-0.01
RAJSKF,SKINV310-174380     ,20180814.0,31071108399,Popy Pharmacy,Chattrajitpur Shibgong CNG                                  ,,,,,,,0.0
GZPSKF,SKINV160-166720     ,20180813.0,16018003682,Saha Dhewnbagi Pharmacy,Kazi Market Kashempur Konabari                              ,,,,,,,-0.01
TGLSKF,SKINV150-154354     ,20180813.0,15018000907,Matri Medical Hall,Kalihati Bazar Tangail                                      ,,,,,,,-0.01
HZJSKF,SKINV250-139243     ,20180812.0,25061413830,Haulader Pharmacy,"Rakhalia Bazar,Raypur,Laxmipur                              ",,,,,,,0.0
JESSKF,SKINV440-162528     ,20180812.0,44031000058,Satkhira Pharmacy,Laboni More Satkhira                                        ,,,,,,,-0.01
JESSKF,SKINV440-162614     ,20180812.0,90000002923,Bismillah Pharmacy,"Krishnonagor Bazar,Kaligonj,Satkhira                        ",,,,,,,-0.01
JESSKF,SKINV440-162526     ,20180812.0,44031199070,Mondira Pharmacy,Khaterpole Thana Road Satkhira                              ,,,,,,,0.0
MIRSKF,SKINV115-255211     ,20180812.0,12010509750,Lazz Pharma Ltd,"21 20, Senpara Porbota,Ekushe Tower, Mirpur 10,Dhaka        ",,,,,,,-0.01
MOTSKF,SKINV110-429078     ,20180812.0,11013145633,Lazz Pharma Ltd.,"19 1, Kakrail Road,Dhaka 1000                               ",,,,,,,-0.01
MOTSKF,SKINV110-429172     ,20180812.0,90000004436,Lazz Pharma,"DMCH-2, Chankharpul, Dhaka                                  ",,,,,,,-0.01
MYMSKF,SKINV140-156540     ,20180812.0,14015110155,Dr Azaher Medical Hall,Galakata Bazar Moshakhali Gafargaon Mymensingh              ,,,,,,,-0.01
PBNSKF,SKINV350-121684     ,20180812.0,35035110084,Alom Pharmacy,Salampur Lalpur Natore                                      ,,,,,,,-0.01
PBNSKF,SKINV350-121647     ,20180812.0,35035110407,Kamala Pharmacy,Bilmaria Bazar Lalpur Natore                                ,,,,,,,-0.01
RAJSKF,SKINV310-173437     ,20180812.0,31071102681,Kanon Pharmacy,Bidirpur Bazar Godagari Rajshahi                            ,,,,,,,-0.01
RAJSKF,SKINV310-173504     ,20180812.0,31071102643,Mobin Medical Hall,Madrasa Moor Natore                                         ,,,,,,,0.0
SAVSKF,SKINV170-197692     ,20180812.0,17010503689,South China,"DEPZ,Savar,Dhaka                                            ",,,,,,,0.01
CTNSKF,SKINV260-221968     ,20180811.0,26021100091,Recruit Canteen  24 Infantry D,"Chittagong Cantonment,Chittagong                            ",,,,,,,-0.01
PBNSKF,SKINV350-121242     ,20180811.0,35035112152,Dr Mojib Pharmacy,Chala Prani Sampod Adhidoptor                               ,,,,,,,-0.01
RAJSKF,SKINV310-172964     ,20180811.0,31071109924,Arafat Medical Store,Charmatha Mohadebpur Naogaon                                ,,,,,,,-0.01
TGLSKF,SKINV150-153708     ,20180811.0,15018001749,City Medical Hall,Station Road Jamalpur                                       ,,,,,,,-0.01
FRDSKF,SKINV420-209695     ,20180809.0,4201117920,Sarker Pharmacy,Ramdia Pangsha                                              ,,,,,,,-0.01
CTGSKF,SKINV210-275633     ,20180808.0,21021005775,Nuren Pharmacy,"Rongipara,,Chittagong                                       ",,,,,,,0.01
FRDSKF,SKINV420-209112     ,20180808.0,42011136440,Sikder Pharmacy,Naopara Naria Shariatpur                                    ,,,,,,,-0.01
HZJSKF,SKINV250-137845     ,20180808.0,25061401002,Janashaba Pharmacy,"East Wark Bazar, Saharasti,Chandpur                         ",,,,,,,-0.01
JESSKF,SKINV440-160617     ,20180808.0,44037800861,Mim Jim Pharmacy,Bashdha Bazer Satkhira                                      ,,,,,,,-0.01
PBNSKF,SKINV350-120571     ,20180808.0,35035110753,Shahanara Medicine Fare,Aliamadrasha Market                                         ,,,,,,,-0.01
TGLSKF,SKINV150-152622     ,20180808.0,15018001615,Popular Pharmacy,Balizuari Bazar Madarganj                                   ,,,,,,,0.01
VRBSKF,SKINV180-144464     ,20180808.0,18030101483,Suborna Medical Centre,Chati Patti B Baria                                         ,,,,,,,-0.01
RAJSKF,SKINV310-171277     ,20180807.0,31071110009,Anik Pharmacy,Sapaher Bazar Sapahar Naogaon                               ,,,,,,,0.0
RAJSKF,SKINV310-171385     ,20180807.0,31071000444,Brothers Medical Hall,Hospital Road Natore                                        ,,,,,,,0.0
BSLSKF,SKINV510-200004     ,20180806.0,51051001601,Rubina Drug House,Sadar Road Bhola                                            ,,,,,,,-0.01
CTNSKF,SKINV260-219858     ,20180806.0,26021100091,Recruit Canteen  24 Infantry D,"Chittagong Cantonment,Chittagong                            ",,,,,,,-0.01
JESSKF,SKINV440-159940     ,20180806.0,4401901335,Ripon Pharmacy,Vandari More Monirampur Jessore                             ,,,,,,,-0.01
MHKSKF,SKINV120-471430     ,20180806.0,12010145135,Khondakar Pharmacy,Eidgah RoadDhanmondi                                        ,,,,,,,-0.01
MYMSKF,SKINV140-154164     ,20180806.0,14015113029,Nazrul Medical Hall,Gonty Bazar Mymensingh                                      ,,,,,,,0.01
COXSKF,SKINV240-121832     ,20180805.0,24021000083,Janata Pharmacy,"Manik Pur,Kakara,Chakoria                                   ",,,,,,,-0.01
SAVSKF,SKINV170-195365     ,20180805.0,1701502080,Nasir Medical Hall,"Notunnagor Battola,Sreepur.Ashulia                          ",,,,,,,-0.01
SYLSKF,SKINV610-180991     ,20180805.0,61041004600,New Medicine Corner,Saluticor Companygong                                       ,,,,,,,-0.01
CTNSKF,SKINV260-218851     ,20180804.0,26021100091,Recruit Canteen  24 Infantry D,"Chittagong Cantonment,Chittagong                            ",,,,,,,-0.01
JESSKF,SKINV440-158718     ,20180804.0,44019002333,Maa Pharmacy,Mithapur Narail                                             ,,,,,,,-0.01
KHLSKF,SKINV410-162486     ,20180804.0,41051001997,Faysal Aushadh Bipani,Hospital Road Pirojpur                                      ,,,,,,,-0.01
KHLSKF,SKINV410-162515     ,20180804.0,41051100128,Aushadh Bipani,Sadar Road Pirojpur                                         ,,,,,,,-0.01
SAVSKF,SKINV170-195268     ,20180804.0,1701501363,Polly  Pharmacy,"Banogram,Hemayetpur                                         ",,,,,,,-0.01
JESSKF,SKINV440-158689     ,20180803.0,44031101093,National Pharmacy,Nolta Bazar Kaligonj Satkhira                               ,,,,,,,0.0
VRBSKF,SKINV180-142710     ,20180803.0,18030000096,Mohammadia Pharmacy,Satirpara School Market Narsingdi                           ,,,,,,,-0.01
DNJSKF,SKINV340-211845     ,20180802.0,34091109133,Star Pharmacy,"Khanpur,Dinajpur                                            ",,,,,,,-0.01
HZJSKF,SKINV250-135924     ,20180802.0,25061101373,New Al Makka Medicine House,"Hospital Gate ,Nangalkot ,Comilla Pro Hazi Shahadat Hossain ",,,,,,,0.0
HZJSKF,SKINV250-135932     ,20180802.0,25061000205,Economic Medical Store,"Moddaforgong Bazar, Laksham,ComillaComilla DL No 342 A B    ",,,,,,,-0.01
NAJSKF,SKINV130-195051     ,20180802.0,13030001567,Bismillah Pharmacy,Murapara Bazar Rupgonj Narayanganj                          ,,,,,,,-0.01
CTNSKF,SKINV260-217674     ,20180801.0,26021005053,The East Bengal Regimental Cen,"Traning Centre, Traning Batalian,Chittagong Cantonment,Chitt",,,,,,,-0.01
MIRSKF,SKINV115-249118     ,20180801.0,12010507688,Sumaiya Medicine Corner,"11 C, Avenue  5,Beside of Shoshi medical,Dhaka              ",,,,,,,-0.01
MYMSKF,SKINV140-152641     ,20180801.0,14015115313,Sadia Medical Hall,Kolsindur Doubura                                           ,,,,,,,0.01
BOGSKF,SKINV320-176164     ,20180731.0,32081001409,Nipa Pharmacy,Tarash Bazar Tarash Sirajgonj                               ,,,,,,,-0.01
BOGSKF,SKINV320-175795     ,20180731.0,32091106020,Trisy Pharmacy,Matidali Bazar Bogra City Bogra                             ,,,,,,,-0.01
CTNSKF,SKINV260-217442     ,20180731.0,90000006808,AFC Escort Fortis Heart Instit,"12/12. OR. Nizam Road, Panchlaish                           ",,,,,,,88690.19
FRDSKF,SKINV420-205632     ,20180731.0,90000005641,Munsi Medical Hall,Chordanga Bazar Alphadanga Faridpur                         ,,,,,,,-0.01
HZJSKF,SKINV250-135132     ,20180731.0,25061001047,Gazi Pharmacy,"Chayabani More,Mission Road ,Chandpur                       ",,,,,,,0.0
MOTSKF,SKINV110-419505     ,20180731.0,11010111345,Karim Pharmacy,"1, Urdo Road,Chawk Bazar,Dhaka                              ",,,,,,,-0.01
PBNSKF,SKINV350-118421     ,20180731.0,35035111010,Sandha Pharmacy,Demra                                                       ,,,,,,,-0.01
PBNSKF,SKINV350-118695     ,20180731.0,35035110079,Dream Medicine Mart,Masum Bazar Pabna                                           ,,,,,,,0.0
RAJSKF,SKINV310-168776     ,20180731.0,31071000309,Nurunnesa Aushadhaloy,Millat Market Madrasha More Natore                          ,,,,,,,0.0
RAJSKF,SKINV310-168935     ,20180731.0,31071100165,Maa Moni Pharmacy,AhamedPur Bazar Natore                                      ,,,,,,,0.0
TGLSKF,SKINV150-149660     ,20180731.0,15018001218,Shapla Medical Hall,Nagarpur Bazar Tangail                                      ,,,,,,,0.01
BOGSKF,SKINV320-175572     ,20180730.0,32091106530,Mannan Pharmacy,Khan Market Bogra City Bogra                                ,,,,,,,-0.01
COMSKF,SKINV220-152661     ,20180730.0,22061004259,Mayer Doha Med Avid Med Hall,Rasulabad Nobinagar                                         ,,,,,,,-0.01
JESSKF,SKINV440-157388     ,20180730.0,44019001631,Mukti Pharmacy,Dr Shuvash Ch Debnath Keshobpur Jessore                     ,,,,,,,0.0
JESSKF,SKINV440-157315     ,20180730.0,44019000600,Jalil Pharmacy,College Stand Kotchandpur Jhenidah                          ,,,,,,,0.0
NOKSKF,SKINV230-119141     ,20180730.0,23012100539,Jamuna Medical Centre,Sonapur Maijdee                                             ,,,,,,,-0.01
PATSKF,SKINV520-117284     ,20180730.0,52052001342,Maruf Druge House,Joutha Bazar Dashmina Patuakhali                            ,,,,,,,-0.01
PBNSKF,SKINV350-118129     ,20180730.0,35035111689,Master Pharmacy,Kachikata                                                   ,,,,,,,0.01
SAVSKF,SKINV170-193852     ,20180730.0,1701501659,Alif Pharmacy,"Wapda Road,Savar                                            ",,,,,,,-0.01
SYLSKF,SKINV610-179136     ,20180730.0,61048000735,Ureka Pharmacy,Mogla Bazar Fenchugonj Sylhet                               ,,,,,,,0.01
CTGSKF,SKINV210-270255     ,20180729.0,21021001104,Saymol Pharmacy,"Joykalir Hat Bazar,Anwara,Chittagon                         ",,,,,,,-0.01
MOTSKF,SKINV110-417196     ,20180729.0,11013143943,Jheel Pharmacy,"Bagicha Road,Zil Mosjid,Dhaka                               ",,,,,,,0.01
RAJSKF,SKINV310-167891     ,20180729.0,31071000013,Moon Light Medical Hall,Shaheb Bazar Boro Masjid Rajshahi                           ,,,,,,,0.0
RNGSKF,SKINV330-154609     ,20180729.0,33091001759,Moon Medical Store,Station Road Gaibandha                                      ,,,,,,,-0.01
RNGSKF,SKINV330-154432     ,20180729.0,33091135895,Doctor Medical Store,Mondolar hat Gaibandha                                      ,,,,,,,-0.01
SAVSKF,SKINV170-193810     ,20180729.0,1701500585,Azad Medical Hall,"Tarosere,Manikgonj                                          ",,,,,,,-0.01
TGLSKF,SKINV150-149234     ,20180729.0,15018001577,Alam Medical Hall,Station Road Jamalpur                                       ,,,,,,,-0.01
TGLSKF,SKINV150-149217     ,20180729.0,15018001749,City Medical Hall,Station Road Jamalpur                                       ,,,,,,,-0.01
FRDSKF,SKINV420-203653     ,20180728.0,42011100045,Rani Pharmacy Dr Arun,Joynagar Kaniashi Gopalgonj                                 ,,,,,,,-0.01
HZJSKF,SKINV250-134175     ,20180728.0,25061000559,Aroggya Niketon,"Madda Bazar,Waruk ,Saharasti ,Chandpur                      ",,,,,,,0.0
NAJSKF,SKINV130-192339     ,20180728.0,13030154727,P H Pharmecy,Kalir Bazar Narayanganj                                     ,,,,,,,-0.01
PBNSKF,SKINV350-117519     ,20180728.0,35035110473,Rajob Medical Hall,Saratgonj                                                   ,,,,,,,-0.01
RNGSKF,SKINV330-154241     ,20180728.0,33091100452,Rima Pharmacy,Hospital Road Nagewsari                                     ,,,,,,,-0.01
RAJSKF,SKINV310-167426     ,20180727.0,31071102197,Tamimdary pharmacy,Narayanpur Bazar Bagha Rajshahi                             ,,,,,,,0.0
RAJSKF,SKINV310-167338     ,20180727.0,31071000096,Das Medico,Baneswar Bazar Charghat Rajshahi                            ,,,,,,,-0.01
KUSSKF,SKINV430-173129     ,20180726.0,43061000223,Hira Pharmacy,"Hi Road,Alamdanga                                           ",,,,,,,-0.01
MYMSKF,SKINV140-150289     ,20180726.0,14013112859,New Mitali Pharmacy,Charpara Mymensingh                                         ,,,,,,,-0.01
NAJSKF,SKINV130-191787     ,20180726.0,13010112854,Bengal Pharmacy,Tan Bazar Narayanganj                                       ,,,,,,,-0.01
SYLSKF,SKINV610-177348     ,20180726.0,61041002410,The Mukith Pharmacy,Dorgah Gate Dorgah E Shahjalal                              ,,,,,,,-0.01
